# Program:featureCounts v2.0.6; Command:"featureCounts" "-T" "7" "-s" "2" "-p" "-a" "data/Homo_sapiens.GRCh38.111.gtf" "-o" "counts/featureCounts.txt" "alignment/SRR28420795.sorted.bam" "alignment/SRR28420796.sorted.bam" "alignment/SRR28420797.sorted.bam" "alignment/SRR28420798.sorted.bam" 
Geneid	alignment/SRR28420795.sorted.bam	alignment/SRR28420796.sorted.bam	alignment/SRR28420797.sorted.bam	alignment/SRR28420798.sorted.bam
ENSG00000233659	0	0	0	0
ENSG00000196196	285	311	17	22
ENSG00000235387	22	17	2	0
ENSG00000287986	0	0	0	0
ENSG00000225639	0	0	0	0
ENSG00000278889	0	0	0	0
ENSG00000213866	173	221	133	125
ENSG00000233086	20	14	0	0
ENSG00000186940	7	4	3	8
ENSG00000237434	0	0	0	0
ENSG00000171843	52	67	559	528
ENSG00000263790	0	0	0	0
ENSG00000222202	0	0	0	0
ENSG00000264941	0	0	0	0
ENSG00000237088	0	0	0	0
ENSG00000227071	0	0	2	0
ENSG00000207609	0	0	0	0
ENSG00000202189	0	0	0	0
ENSG00000187609	162	124	421	421
ENSG00000188833	4	1	9	10
ENSG00000284317	0	0	0	0
ENSG00000130653	41	42	89	68
ENSG00000182154	1352	1305	976	864
ENSG00000148399	853	785	986	1032
ENSG00000165724	753	778	1081	1085
ENSG00000197070	268	285	945	899
ENSG00000283411	0	0	0	0
ENSG00000274841	0	0	0	0
ENSG00000233998	0	0	0	0
ENSG00000238110	1	1	2	0
ENSG00000271923	0	0	0	0
ENSG00000217716	20	21	42	25
ENSG00000225385	0	0	0	0
ENSG00000276535	0	0	0	0
ENSG00000279154	0	0	0	0
ENSG00000204429	0	0	0	0
ENSG00000229288	0	0	0	0
ENSG00000205549	0	0	0	0
ENSG00000231756	0	0	0	0
ENSG00000230694	0	0	0	0
ENSG00000234779	9	20	0	0
ENSG00000183784	0	0	0	0
ENSG00000235880	0	0	0	0
ENSG00000227155	0	0	0	0
ENSG00000228115	0	0	0	0
ENSG00000202172	0	0	0	0
ENSG00000229875	0	0	0	0
ENSG00000227914	0	0	0	0
ENSG00000137090	0	0	0	0
ENSG00000064218	0	0	0	0
ENSG00000200570	0	0	0	0
ENSG00000201074	0	0	0	0
ENSG00000237385	0	0	0	0
ENSG00000188938	1242	1097	922	901
ENSG00000283146	0	0	0	0
ENSG00000056558	320	140	1457	1228
ENSG00000243738	0	2	0	1
ENSG00000214651	0	0	0	0
ENSG00000239593	0	0	0	0
ENSG00000235865	0	0	2	0
ENSG00000238143	0	0	0	0
ENSG00000253041	0	0	0	0
ENSG00000227411	0	0	0	0
ENSG00000236763	0	0	0	0
ENSG00000230328	0	0	0	0
ENSG00000234502	0	0	0	4
ENSG00000136897	804	989	876	1017
ENSG00000270982	0	0	0	0
ENSG00000225376	0	0	0	0
ENSG00000165152	41	14	3	4
ENSG00000233055	0	0	0	0
ENSG00000155827	1672	1576	1685	1851
ENSG00000188386	0	0	0	0
ENSG00000136881	6	19	4	4
ENSG00000253400	0	0	0	0
ENSG00000120159	766	722	648	699
ENSG00000232466	0	0	0	0
ENSG00000240306	0	0	0	0
ENSG00000137055	2851	2814	2024	2242
ENSG00000234676	4	0	0	0
ENSG00000184434	0	0	0	0
ENSG00000254396	0	0	0	0
ENSG00000223162	0	0	0	0
ENSG00000232867	0	0	0	0
ENSG00000120160	0	0	0	0
ENSG00000237734	0	0	0	0
ENSG00000136936	213	214	399	429
ENSG00000165802	2049	1888	2655	2960
ENSG00000173611	336	338	284	359
ENSG00000154529	4	3	56	117
ENSG00000148019	892	959	1072	1278
ENSG00000148090	283	270	308	289
ENSG00000119125	2	0	2	2
ENSG00000096968	644	688	301	350
ENSG00000106868	146	114	820	979
ENSG00000165091	4	7	6	10
ENSG00000181778	0	0	0	0
ENSG00000228487	2	0	0	0
ENSG00000136895	182	234	119	131
ENSG00000229369	0	0	0	0
ENSG00000213590	0	4	0	3
ENSG00000260190	0	2	6	2
ENSG00000159069	2637	2197	4971	4957
ENSG00000176919	3	9	12	10
ENSG00000184925	4	9	1	3
ENSG00000198454	0	0	0	0
ENSG00000107317	3	1	0	0
ENSG00000284341	0	0	0	0
ENSG00000214402	4	0	0	0
ENSG00000148362	764	630	601	686
ENSG00000169583	0	0	278	369
ENSG00000180539	0	0	4	0
ENSG00000180549	1	0	0	2
ENSG00000107281	1932	1808	869	702
ENSG00000054179	96	169	3	4
ENSG00000236394	0	0	0	0
ENSG00000229257	0	0	0	0
ENSG00000186193	1616	1500	1324	2026
ENSG00000231864	0	0	2	2
ENSG00000197355	1094	1117	873	819
ENSG00000268996	80	45	20	32
ENSG00000261793	0	0	0	0
ENSG00000185863	0	0	0	0
ENSG00000176248	1113	1063	1962	2081
ENSG00000176101	1222	1385	1970	1900
ENSG00000176058	337	262	666	549
ENSG00000187713	869	852	1149	1224
ENSG00000233198	0	0	49	12
ENSG00000198569	0	0	27	8
ENSG00000188229	10476	10315	22806	25054
ENSG00000188163	0	0	11	4
ENSG00000275549	5	3	12	8
ENSG00000188986	2464	2358	3880	4361
ENSG00000198113	47	32	2607	2966
ENSG00000270259	0	0	4	4
ENSG00000260996	0	0	0	0
ENSG00000288234	1	0	0	0
ENSG00000198435	145	83	52	71
ENSG00000120156	44	59	2	2
ENSG00000228948	2	2	0	0
ENSG00000225002	0	0	0	0
ENSG00000229297	0	0	0	0
ENSG00000277889	0	0	0	0
ENSG00000237062	0	0	0	0
ENSG00000200131	0	0	0	0
ENSG00000228143	0	0	0	0
ENSG00000212276	0	0	0	0
ENSG00000148143	966	721	748	918
ENSG00000231562	0	0	0	0
ENSG00000227358	0	0	0	0
ENSG00000268926	0	0	0	0
ENSG00000252847	0	0	0	0
ENSG00000199202	0	0	0	0
ENSG00000237631	0	0	0	0
ENSG00000237212	0	0	0	0
ENSG00000201938	0	0	0	0
ENSG00000287187	0	0	0	0
ENSG00000224546	5	12	9	6
ENSG00000231678	0	0	0	0
ENSG00000231810	0	0	0	0
ENSG00000213556	0	0	0	0
ENSG00000148156	0	0	0	0
ENSG00000187003	0	0	0	0
ENSG00000070061	2276	2126	2974	3058
ENSG00000119328	457	389	417	478
ENSG00000119326	1871	2163	6999	9108
ENSG00000199331	0	0	0	3
ENSG00000207698	0	0	0	0
ENSG00000277713	0	0	0	0
ENSG00000232172	0	0	0	0
ENSG00000224797	0	0	0	0
ENSG00000188710	0	0	0	0
ENSG00000130720	334	462	125	141
ENSG00000236658	1	0	2	0
ENSG00000130711	1	1	8	2
ENSG00000234055	0	0	0	0
ENSG00000268707	0	1	4	2
ENSG00000188483	1214	1417	198	165
ENSG00000268615	1	0	1	0
ENSG00000242281	0	0	0	0
ENSG00000236146	0	0	0	0
ENSG00000230676	0	0	0	0
ENSG00000226355	0	0	0	0
ENSG00000261334	6	8	0	0
ENSG00000235007	0	0	0	0
ENSG00000204055	0	4	0	2
ENSG00000234680	0	0	0	0
ENSG00000226625	0	0	0	0
ENSG00000271454	0	0	0	0
ENSG00000243695	0	0	0	0
ENSG00000278825	0	0	0	0
ENSG00000204849	0	0	0	0
ENSG00000215112	0	0	0	0
ENSG00000224038	0	0	0	0
ENSG00000231140	0	0	0	0
ENSG00000229707	0	0	0	0
ENSG00000269692	0	0	0	0
ENSG00000273994	0	0	0	0
ENSG00000234720	0	0	0	0
ENSG00000226108	0	0	0	0
ENSG00000232239	0	0	0	0
ENSG00000229273	10	4	0	6
ENSG00000277774	0	0	0	0
ENSG00000252724	0	0	0	0
ENSG00000232798	0	0	0	0
ENSG00000284116	0	0	0	1
ENSG00000184961	0	0	0	0
ENSG00000237846	0	2	0	0
ENSG00000230804	1	0	0	0
ENSG00000228136	0	0	0	0
ENSG00000236966	0	0	0	0
ENSG00000283211	0	0	0	0
ENSG00000283246	0	0	0	0
ENSG00000212441	0	0	0	0
ENSG00000234812	0	0	0	0
ENSG00000231390	0	0	0	0
ENSG00000224681	0	0	0	0
ENSG00000227069	0	0	0	0
ENSG00000232433	0	0	0	0
ENSG00000274157	0	0	0	0
ENSG00000278122	0	0	0	0
ENSG00000274067	0	0	0	0
ENSG00000119457	2	0	0	0
ENSG00000271631	1	2	3	0
ENSG00000237906	1	0	0	0
ENSG00000285115	0	0	0	0
ENSG00000284763	0	0	0	0
ENSG00000284962	0	0	0	0
ENSG00000285076	0	0	0	0
ENSG00000284867	0	0	0	0
ENSG00000285370	0	0	0	0
ENSG00000225684	6	2	81	101
ENSG00000231528	95	120	84	89
ENSG00000136867	241	193	912	830
ENSG00000165204	0	0	0	0
ENSG00000233425	0	0	0	0
ENSG00000056586	3376	3239	2445	3109
ENSG00000212447	0	0	0	0
ENSG00000186130	414	360	383	380
ENSG00000171448	269	245	340	352
ENSG00000261094	44	23	36	44
ENSG00000011454	2138	1972	2219	2324
ENSG00000222351	0	0	0	0
ENSG00000213216	0	0	0	0
ENSG00000225078	0	0	0	0
ENSG00000236901	173	169	58	102
ENSG00000165209	1304	1626	578	766
ENSG00000283941	0	0	0	0
ENSG00000207000	0	0	0	0
ENSG00000270236	0	0	0	0
ENSG00000243888	0	0	0	0
ENSG00000229312	0	0	0	0
ENSG00000233551	0	0	0	0
ENSG00000285169	0	0	0	0
ENSG00000285130	2	2	11	4
ENSG00000165060	68	117	131	198
ENSG00000119139	28	34	172	173
ENSG00000172889	346	354	813	770
ENSG00000199161	0	0	0	1
ENSG00000165716	319	364	205	222
ENSG00000280496	0	0	0	0
ENSG00000276161	0	0	0	0
ENSG00000274998	0	0	0	0
ENSG00000281808	0	0	0	0
ENSG00000274356	0	0	0	0
ENSG00000187922	0	0	0	0
ENSG00000204003	0	0	0	0
ENSG00000267206	0	0	0	0
ENSG00000278756	0	0	0	0
ENSG00000177984	1	0	0	0
ENSG00000224662	0	0	0	0
ENSG00000244187	151	158	214	129
ENSG00000272896	0	0	0	0
ENSG00000213213	5	8	13	3
ENSG00000273066	14	19	30	47
ENSG00000272679	0	0	0	0
ENSG00000228544	90	105	59	73
ENSG00000196642	2040	2059	3132	3642
ENSG00000213212	0	0	0	0
ENSG00000265806	21	13	37	54
ENSG00000054148	991	935	1399	1281
ENSG00000177943	151	218	345	395
ENSG00000107223	3435	3695	4450	4128
ENSG00000266507	1	2	4	1
ENSG00000165689	2516	2368	1836	1866
ENSG00000148384	1084	883	1266	1206
ENSG00000196366	16	20	22	16
ENSG00000227512	0	0	0	0
ENSG00000106701	358	370	288	346
ENSG00000229419	96	113	34	96
ENSG00000228317	0	4	0	0
ENSG00000279609	0	0	4	0
ENSG00000186051	1	5	0	2
ENSG00000156345	645	810	78	128
ENSG00000135049	1584	1428	1837	1964
ENSG00000205442	1	0	0	0
ENSG00000165185	405	363	526	540
ENSG00000136866	151	164	145	139
ENSG00000148335	1514	1319	1104	1116
ENSG00000066697	622	494	1243	1204
ENSG00000130558	1112	2543	0	0
ENSG00000147905	1331	1097	621	635
ENSG00000107362	323	404	483	661
ENSG00000165059	0	0	0	0
ENSG00000196873	161	132	209	96
ENSG00000276581	0	0	0	0
ENSG00000119314	3704	3209	2870	3037
ENSG00000106692	1714	1637	1342	1443
ENSG00000234160	106	133	99	137
ENSG00000147912	502	443	136	177
ENSG00000256966	0	0	0	0
ENSG00000175768	112	90	51	48
ENSG00000255872	0	0	0	0
ENSG00000233111	0	5	1	3
ENSG00000070601	6	0	0	2
ENSG00000201287	0	0	0	0
ENSG00000165275	438	463	208	245
ENSG00000107371	1055	1067	667	712
ENSG00000122741	2788	2782	1505	1520
ENSG00000232454	0	9	6	1
ENSG00000226055	0	2	0	0
ENSG00000122696	509	430	304	286
ENSG00000213839	87	89	141	127
ENSG00000107338	772	877	657	647
ENSG00000251745	1	0	0	0
ENSG00000200026	0	0	0	0
ENSG00000252582	0	0	0	0
ENSG00000126878	21	12	152	202
ENSG00000252622	0	0	0	0
ENSG00000236986	0	0	2	0
ENSG00000246851	0	0	0	0
ENSG00000226987	0	0	0	0
ENSG00000222658	1	1	0	0
ENSG00000285637	0	2	0	0
ENSG00000214121	0	0	0	0
ENSG00000234586	0	0	0	0
ENSG00000234740	2	5	0	0
ENSG00000223672	0	0	0	0
ENSG00000270547	0	0	0	0
ENSG00000050555	20	33	0	0
ENSG00000235284	1	3	4	6
ENSG00000231587	24	22	26	43
ENSG00000230289	1	1	0	0
ENSG00000130717	750	748	1075	1148
ENSG00000277490	0	0	0	0
ENSG00000277350	0	0	0	0
ENSG00000276039	0	0	0	0
ENSG00000274355	0	0	0	0
ENSG00000276348	0	0	0	0
ENSG00000274820	0	0	0	0
ENSG00000288023	0	0	0	0
ENSG00000252153	0	0	0	0
ENSG00000230815	0	0	0	0
ENSG00000236095	2	0	9	1
ENSG00000224764	0	0	5	3
ENSG00000285807	1	0	0	0
ENSG00000274115	2	0	0	0
ENSG00000207563	6	8	4	5
ENSG00000207864	3	17	3	6
ENSG00000207617	0	2	0	0
ENSG00000284459	0	0	0	0
ENSG00000229065	4	1	1	1
ENSG00000223849	10	4	2	1
ENSG00000251884	0	0	0	0
ENSG00000222421	0	0	0	0
ENSG00000222455	0	0	0	0
ENSG00000106992	30	57	183	148
ENSG00000257524	8	3	9	9
ENSG00000263979	1	0	0	0
ENSG00000136840	1859	2012	883	795
ENSG00000167103	297	290	83	65
ENSG00000227218	0	2	0	0
ENSG00000136908	1924	1612	1882	1830
ENSG00000167106	1008	970	1974	1957
ENSG00000158122	366	395	260	225
ENSG00000196597	95	86	80	140
ENSG00000269907	0	0	0	0
ENSG00000227257	0	0	0	0
ENSG00000188152	0	0	0	0
ENSG00000236745	0	0	0	0
ENSG00000226604	0	0	22	22
ENSG00000244757	0	0	0	1
ENSG00000256040	2	0	4	0
ENSG00000229105	0	0	0	0
ENSG00000230894	0	0	0	0
ENSG00000285820	0	0	0	0
ENSG00000230734	0	0	0	0
ENSG00000207268	0	0	0	0
ENSG00000201140	0	0	0	0
ENSG00000222413	0	0	0	0
ENSG00000233516	0	0	0	0
ENSG00000266583	0	0	0	0
ENSG00000119421	941	997	1494	1483
ENSG00000185681	0	0	0	0
ENSG00000119446	824	911	1102	1147
ENSG00000148187	1460	1378	1103	1064
ENSG00000269970	0	0	0	0
ENSG00000107186	1268	1173	1051	1184
ENSG00000286547	0	0	0	0
ENSG00000160539	10	8	2	4
ENSG00000285287	0	0	0	0
ENSG00000235119	9	9	0	1
ENSG00000271214	0	0	0	0
ENSG00000235797	0	0	0	0
ENSG00000157693	1480	1155	308	350
ENSG00000201749	0	0	0	0
ENSG00000230054	0	0	0	0
ENSG00000230601	0	2	6	2
ENSG00000230284	0	0	0	0
ENSG00000274919	0	0	0	0
ENSG00000181634	25	71	83	224
ENSG00000136888	2113	2069	1839	1872
ENSG00000270917	1	0	0	6
ENSG00000095261	1495	1536	1973	2202
ENSG00000119403	2669	2713	3436	4776
ENSG00000119401	569	542	924	1055
ENSG00000237137	0	0	0	0
ENSG00000273399	2	1	0	0
ENSG00000272871	19	7	6	2
ENSG00000229029	0	0	0	0
ENSG00000147869	0	0	0	0
ENSG00000286500	0	0	0	0
ENSG00000283647	0	0	0	0
ENSG00000199814	0	0	0	0
ENSG00000214110	0	0	0	0
ENSG00000215237	0	0	0	0
ENSG00000234297	0	4	1	1
ENSG00000228095	0	0	0	0
ENSG00000226590	0	0	0	0
ENSG00000285556	0	0	0	0
ENSG00000287930	0	0	0	0
ENSG00000237747	0	0	0	0
ENSG00000226823	0	0	21	22
ENSG00000228072	0	0	0	0
ENSG00000225123	0	0	0	0
ENSG00000204982	0	0	0	0
ENSG00000231991	1241	1462	2148	2637
ENSG00000183938	0	0	0	0
ENSG00000234122	0	0	0	0
ENSG00000229063	0	0	0	0
ENSG00000215206	0	0	0	0
ENSG00000240215	0	0	0	0
ENSG00000281128	0	0	0	0
ENSG00000231165	0	0	0	0
ENSG00000260947	0	0	0	0
ENSG00000287063	0	0	0	0
ENSG00000227301	0	0	0	0
ENSG00000287495	0	0	0	0
ENSG00000223394	0	0	1	0
ENSG00000107341	3360	3177	2832	2750
ENSG00000200834	0	0	0	0
ENSG00000251748	0	0	0	0
ENSG00000238300	0	0	0	0
ENSG00000238886	0	4	0	2
ENSG00000226801	4	0	0	0
ENSG00000222259	1	0	0	0
ENSG00000228352	0	0	0	0
ENSG00000198876	2589	2191	1810	1931
ENSG00000224802	0	0	0	0
ENSG00000239392	0	2	0	0
ENSG00000135047	54514	64635	4336	3560
ENSG00000164946	0	0	0	0
ENSG00000240299	0	0	0	0
ENSG00000213467	0	0	0	0
ENSG00000229854	0	0	0	0
ENSG00000148334	1820	1615	1553	1642
ENSG00000198887	1158	1423	1811	2379
ENSG00000274421	3	0	0	0
ENSG00000239180	0	0	0	0
ENSG00000272232	0	0	0	0
ENSG00000232086	0	0	0	0
ENSG00000223966	0	0	0	0
ENSG00000207935	0	0	0	0
ENSG00000224437	9	9	10	8
ENSG00000229814	0	0	0	0
ENSG00000186881	0	0	0	0
ENSG00000283001	0	0	0	0
ENSG00000148136	0	0	0	0
ENSG00000186943	0	0	0	0
ENSG00000237443	0	0	0	0
ENSG00000277556	0	0	0	0
ENSG00000276119	0	0	0	0
ENSG00000136839	0	0	0	0
ENSG00000273423	0	0	0	0
ENSG00000188712	0	0	0	0
ENSG00000136783	513	591	609	764
ENSG00000165028	14	12	24	37
ENSG00000226334	0	3	0	0
ENSG00000230013	0	0	0	0
ENSG00000165029	44	164	377	3196
ENSG00000136918	0	0	1	0
ENSG00000188394	0	0	0	0
ENSG00000260230	22	7	0	0
ENSG00000096872	1283	1135	676	548
ENSG00000175893	1087	1210	168	223
ENSG00000279608	11	8	3	9
ENSG00000174038	0	0	0	0
ENSG00000241568	0	0	0	0
ENSG00000234181	2	0	0	0
ENSG00000165283	4996	4786	3082	3021
ENSG00000005238	1450	1407	1552	1043
ENSG00000215198	0	0	0	0
ENSG00000279083	0	0	0	0
ENSG00000227167	0	0	0	0
ENSG00000264638	0	0	0	0
ENSG00000252960	0	0	0	0
ENSG00000236857	0	0	0	0
ENSG00000155875	0	6	4	0
ENSG00000236680	0	0	0	0
ENSG00000155876	2501	2671	2393	2022
ENSG00000178031	1688	1550	1509	1532
ENSG00000288699	0	0	0	0
ENSG00000122735	4	4	0	2
ENSG00000168913	69	38	2	4
ENSG00000230729	0	0	0	0
ENSG00000232983	0	0	0	0
ENSG00000122756	28	23	2	1
ENSG00000237159	0	0	0	0
ENSG00000164967	609	526	530	427
ENSG00000137100	1783	1717	1598	1576
ENSG00000213930	52	57	70	75
ENSG00000213927	0	0	0	0
ENSG00000261215	7	2	0	0
ENSG00000187186	2	2	0	0
ENSG00000172724	0	0	0	0
ENSG00000288583	2	4	3	0
ENSG00000137077	0	0	0	0
ENSG00000205108	0	0	0	0
ENSG00000147955	5854	5963	3386	3705
ENSG00000273932	0	1	0	0
ENSG00000148308	1752	1606	2342	2332
ENSG00000170835	40	6	58	52
ENSG00000160271	251	336	252	242
ENSG00000285245	0	0	0	0
ENSG00000148288	0	8	27	11
ENSG00000119440	0	0	0	0
ENSG00000175164	0	0	0	1
ENSG00000201843	0	0	0	0
ENSG00000204031	0	0	0	0
ENSG00000148296	1190	1165	1547	1611
ENSG00000201451	0	1	1	0
ENSG00000148297	2001	2073	1900	2248
ENSG00000230064	0	0	0	0
ENSG00000148303	23644	26604	33006	32777
ENSG00000206611	0	0	0	0
ENSG00000200831	0	0	0	0
ENSG00000199744	0	0	0	0
ENSG00000252542	0	0	0	0
ENSG00000148290	302	274	549	485
ENSG00000148291	203	202	365	357
ENSG00000148248	8555	7808	13378	12530
ENSG00000198870	15	19	15	9
ENSG00000148300	1252	1068	1344	1465
ENSG00000160325	222	231	518	371
ENSG00000160326	560	556	402	580
ENSG00000197214	0	0	0	0
ENSG00000228038	0	0	2	4
ENSG00000213612	0	0	0	0
ENSG00000277103	0	2	0	2
ENSG00000252721	0	0	0	0
ENSG00000242375	8	9	0	0
ENSG00000188801	3	1	6	2
ENSG00000235494	0	0	0	0
ENSG00000254483	0	0	0	0
ENSG00000136943	323	325	126	128
ENSG00000179443	0	0	0	0
ENSG00000236110	0	0	0	0
ENSG00000122707	497	567	384	381
ENSG00000276730	0	0	0	0
ENSG00000159921	1948	1985	1546	1876
ENSG00000215283	0	2	0	0
ENSG00000119414	1530	1516	1881	2316
ENSG00000232630	0	0	0	0
ENSG00000235332	0	0	0	0
ENSG00000136933	2244	2098	1011	877
ENSG00000044574	79544	67960	47172	44008
ENSG00000239705	0	0	0	0
ENSG00000214593	0	0	0	0
ENSG00000200554	0	0	0	0
ENSG00000227845	0	0	0	0
ENSG00000274510	0	0	0	0
ENSG00000252313	0	0	0	0
ENSG00000225347	0	0	0	0
ENSG00000122729	1533	1362	6641	6662
ENSG00000165264	506	562	859	818
ENSG00000232303	32	21	11	16
ENSG00000122728	0	0	2	0
ENSG00000223440	0	0	0	0
ENSG00000230516	0	1	2	2
ENSG00000238001	0	0	5	6
ENSG00000107201	21	25	21	31
ENSG00000288684	4	2	0	4
ENSG00000197579	1182	1225	1194	1398
ENSG00000148400	898	663	3062	3374
ENSG00000125484	2504	2526	2055	2311
ENSG00000165695	14	14	0	0
ENSG00000224992	16	7	0	0
ENSG00000165698	174	188	175	100
ENSG00000263816	0	0	0	0
ENSG00000234907	0	0	0	0
ENSG00000238558	0	0	0	0
ENSG00000196205	13547	14908	14694	11728
ENSG00000165702	0	0	2	0
ENSG00000236875	0	0	0	0
ENSG00000227518	0	0	0	0
ENSG00000283921	0	0	0	0
ENSG00000218839	0	0	4	3
ENSG00000284986	0	0	0	1
ENSG00000227917	0	0	2	3
ENSG00000231808	0	0	0	1
ENSG00000170122	4	1	14	37
ENSG00000148356	693	674	986	939
ENSG00000238406	0	0	0	0
ENSG00000280474	0	0	0	0
ENSG00000280758	6	0	3	3
ENSG00000227759	0	0	0	0
ENSG00000165280	11809	11238	17298	18094
ENSG00000231052	0	0	0	0
ENSG00000286670	4	1	4	7
ENSG00000168263	0	0	0	0
ENSG00000147852	2161	2613	1092	927
ENSG00000267834	1	5	5	9
ENSG00000148341	2612	2374	2871	2854
ENSG00000287234	0	2	0	0
ENSG00000167130	477	381	670	797
ENSG00000160447	940	720	977	1083
ENSG00000264438	0	0	0	0
ENSG00000160446	454	424	659	638
ENSG00000160445	1144	1093	2056	1726
ENSG00000203286	0	0	0	1
ENSG00000107021	1112	1041	2188	1873
ENSG00000167136	231	207	110	150
ENSG00000198917	3	3	8	7
ENSG00000286112	0	0	0	7
ENSG00000171097	2	1	8	7
ENSG00000136802	1324	1359	5792	6283
ENSG00000175287	21	16	980	928
ENSG00000251184	0	0	0	0
ENSG00000175283	514	471	661	605
ENSG00000095319	4513	3935	5673	6574
ENSG00000095321	3451	3310	2772	2566
ENSG00000286078	0	0	0	0
ENSG00000227619	6	0	4	0
ENSG00000225411	5	7	1	2
ENSG00000207277	0	0	0	0
ENSG00000232815	0	0	0	0
ENSG00000266017	9	5	9	4
ENSG00000215548	2	2	140	88
ENSG00000204790	1	0	2	0
ENSG00000275068	0	0	0	0
ENSG00000119333	3047	2879	3215	3801
ENSG00000187764	17	22	1608	1496
ENSG00000081386	449	408	558	579
ENSG00000148219	73	40	96	76
ENSG00000204136	0	1	0	0
ENSG00000184709	1	0	8	4
ENSG00000127083	0	0	0	0
ENSG00000204001	0	0	0	0
ENSG00000262075	0	4	0	2
ENSG00000160360	1399	1414	1521	1405
ENSG00000130714	1549	1651	1805	1854
ENSG00000165643	2	1	0	0
ENSG00000107147	0	1	0	0
ENSG00000188747	42	35	290	242
ENSG00000236724	0	0	0	0
ENSG00000237009	0	0	0	0
ENSG00000230001	0	0	0	0
ENSG00000228322	0	2	1	0
ENSG00000200941	0	0	0	0
ENSG00000137073	2999	2693	2754	3211
ENSG00000010438	4	2	690	495
ENSG00000148339	663	628	676	808
ENSG00000137094	186	221	583	528
ENSG00000177239	5694	6036	3803	3442
ENSG00000233616	0	0	0	0
ENSG00000234156	0	1	0	0
ENSG00000136834	0	0	0	0
ENSG00000197233	0	0	0	0
ENSG00000239590	0	0	0	0
ENSG00000228914	0	0	0	0
ENSG00000165202	0	0	0	0
ENSG00000173679	0	0	0	0
ENSG00000226783	0	0	0	3
ENSG00000287480	0	0	0	0
ENSG00000107249	622	687	202	252
ENSG00000175787	106	152	36	78
ENSG00000237679	0	0	0	0
ENSG00000232063	0	0	0	0
ENSG00000224815	0	0	0	0
ENSG00000282886	3	2	1	0
ENSG00000278486	0	0	0	0
ENSG00000286850	0	0	0	0
ENSG00000224245	0	0	0	0
ENSG00000202445	0	0	0	0
ENSG00000130957	0	0	0	2
ENSG00000165140	0	0	1172	1502
ENSG00000106780	285	320	1391	1701
ENSG00000238181	0	0	0	0
ENSG00000119402	2246	2090	3044	3315
ENSG00000119392	2069	1898	2568	2665
ENSG00000271384	0	0	0	0
ENSG00000213761	4	4	1	0
ENSG00000271314	0	0	0	0
ENSG00000271155	2	4	18	14
ENSG00000271659	2	4	2	1
ENSG00000165006	1928	2028	2152	1853
ENSG00000227383	0	0	0	0
ENSG00000252164	0	0	0	0
ENSG00000233668	0	0	0	0
ENSG00000222426	0	0	0	0
ENSG00000229207	0	0	0	0
ENSG00000164978	419	460	574	512
ENSG00000164976	267	224	457	569
ENSG00000207032	0	0	0	0
ENSG00000186638	635	536	485	629
ENSG00000173258	80	82	0	0
ENSG00000106853	1992	2134	1910	1562
ENSG00000224644	0	0	0	0
ENSG00000059769	562	576	369	378
ENSG00000244115	0	0	0	0
ENSG00000242616	5	2	2	1
ENSG00000224067	4	2	0	2
ENSG00000206907	0	0	0	0
ENSG00000148154	3290	3672	3128	3009
ENSG00000266315	0	0	0	0
ENSG00000165181	333	430	39	53
ENSG00000223188	1	0	0	0
ENSG00000196979	0	0	0	0
ENSG00000107130	1305	1244	1657	1684
ENSG00000264169	0	0	0	0
ENSG00000130707	2705	2667	539	351
ENSG00000136870	443	443	486	517
ENSG00000160408	13	25	3	12
ENSG00000274349	69	81	140	133
ENSG00000135063	6	4	20	12
ENSG00000171133	0	0	0	0
ENSG00000198680	462	443	161	166
ENSG00000187753	0	0	0	0
ENSG00000119138	913	1004	755	673
ENSG00000222973	0	0	0	0
ENSG00000264615	0	0	0	0
ENSG00000080608	2524	2284	1932	2153
ENSG00000236496	0	1	0	1
ENSG00000229184	1	0	2	2
ENSG00000176868	2	3	2	6
ENSG00000279561	8	21	15	5
ENSG00000275450	2	3	1	5
ENSG00000278647	0	0	0	0
ENSG00000274680	0	0	0	0
ENSG00000276502	0	0	0	0
ENSG00000275160	139	124	10	16
ENSG00000279141	0	0	1	6
ENSG00000136813	7057	6177	7090	7177
ENSG00000188566	820	646	1175	1357
ENSG00000173253	0	0	4	10
ENSG00000148343	929	781	1200	1156
ENSG00000235389	0	0	0	0
ENSG00000212695	0	0	0	0
ENSG00000239102	0	0	0	0
ENSG00000234021	0	0	0	0
ENSG00000212829	0	3	0	2
ENSG00000265735	0	0	2	0
ENSG00000230920	0	0	0	0
ENSG00000234360	0	0	0	0
ENSG00000226717	0	0	0	0
ENSG00000232035	0	0	0	0
ENSG00000196305	16137	15895	10503	10533
ENSG00000136868	1808	1688	2116	1964
ENSG00000176386	299	320	741	611
ENSG00000136875	2217	2169	2738	3145
ENSG00000165188	2	4	6	6
ENSG00000119411	4	2	0	0
ENSG00000119431	290	191	430	329
ENSG00000148218	440	566	1591	1535
ENSG00000148229	2492	2271	3347	3607
ENSG00000157653	9	5	10	12
ENSG00000227138	0	0	0	0
ENSG00000230589	0	0	0	0
ENSG00000273940	0	0	0	0
ENSG00000231527	68	58	9	6
ENSG00000235659	0	0	0	0
ENSG00000223379	0	0	0	0
ENSG00000238749	0	0	0	0
ENSG00000229697	0	0	0	0
ENSG00000276845	0	0	0	0
ENSG00000284471	4	5	0	0
